idx,tweets,labels
768663692259000320,Waking up on news that Italy earthquake death toll tops 160 &amp;368 injured. Search for others continues. Too sad! May God be with Italians,[2]
768631734665641984,This is so sad. Many died and wounded when a 6.2-magnitude earthquake hit Italy in the dead of the night,[2]
768654464593096704,"Casualties have more than doubled and reached the number of 159 since our earlier request for prayer, and rescue... https://t.co/NiXVCLnTHX",[2]
768674228774330368,"More than 240 people have died and at least 368 were injured  #terremoto #earthquake #PrayForItaly
https://t.co/MyVdyUgCGK",[2]
768679692224299008," #Tornado #DisasterPreparedness: After Major #Hurricane, #Earthquake: NO Freeways, NO Electricity, NO... https://t.co/DSHYdqQBGT",[2]
768668222027628545,#Death #toll rises to 159 in #ItalyEarthquake https://t.co/jSBouWUhX9,[2]
768660992985210881,"#ItalyEarthquake leaves 159 dead; towns ruined.
.@CNN https://t.co/cRkesFXtJV",[2]
768669839946817536,Saved: A man cries (left) as the injured local is delicately pulled from the rubble while another rescuer ... https://t.co/9oXR0Ce3ua,[2]
768658068309585920,"Video: Central Italy earthquake,159 people dead.
https://t.co/bxdbiCe0Eu",[2]
768660306990075905,"Before and after pictures of #Italy's #earthquake 
More than 160 people dead and hundreds of injuries 
 ... https://t.co/mEtsvz1MJY",[2]
768634630316691456,@amanda_moore17 150+ dead due to an earthquake :/,[2]
768654638157410304,#news Death Toll From Italian Quake Rises As Workers Search For Survivors: Watch VideoThe death toll from the... https://t.co/tWBlet9yrI,[2]
768674359414296576,Italy earthquake leaves 247 dead; rescuers racing against time - CNN: CNNItaly earthquake leaves 247 dead; rescuers racing against ti...,[2]
768624609750949888,"Italy earthquake:

Death TotaRises to159 Died, 368 injured.",[2]
768667818183172096,"#Italy #earthquake death toll rises to 159: Reports
https://t.co/yjaUhesI27",[2]
768650393844748288,"Italy quake death toll rises to 159 people:  EPA/ANGELO CARCONI

ROME, August 25. /TASS/. The death toll in... https://t.co/xH0ekNDIku",[2]
768665208860581888,Civil protection now confirms to @CNN 247 dead in Italy earthquake. #amatrice,[2]
768631084254760960,#CeRnews: At least 73 people are dead &amp; 100's injured after a strong earthquake rocked central #Italy. https://t.co/f0JuwXK7qJ ...,[2]
768631564708171776,The Latest: Fewer casualties likely in quake damaged hotel: The Latest on the earthquake in central Italy (al... https://t.co/un8hmWhtYg,[2]
768625956663754752,According to a BBC report at least 159 people have been killed and 368 injured in an 6.2 magnitude earthquake... https://t.co/sJPy7miRj6,[2]
768670569122373632,"The Latest: Italian officials say quake death toll hits 247  https://t.co/XfqbeC9qPb
An entire town gone &amp; 247 dead! Pray",[2]
768627800228106240,@SophieOnCam me too!  Are you ok after the earthquake? Family safe?  No damage to the building you live in?,[2]
768651630829006848,"Italy quake kills over 150, damages buildings
Read more @ https://t.co/OhQ4R1UOuK
Watch: https://t.co/CYLjJiwsWV",[2]
768666344137039872,"Death Toll Of Italy 2016 Earthquake: 159 Killed, 368 Injured, Italian PM Says Figures... https://t.co/BjKh5WMkug",[2]
768675272727994368,Art experts fear serious earthquake damage to historic Italian buildings: Art experts fear numerous ... https://t.co/TVcoptUr0G #Italian,[2]
768660893122990080,"#ItalyEarthquake : Death toll rises to 159, 368 injured https://t.co/7lZPHFrGiu",[2]
768630718624694272,"Italy earthquake leaves at least 21 dead, 'significant casualties' likely",[2]
768654397416943616,Italy earthquake leaves 159 dead; towns ruined Italy earthquake leaves 159 dead; towns ruined -... https://t.co/ZEYy6CHU4y,[2]
768677435546054656,"Earthquake in Italy: 120 dead, dozens injured and about 150 are missing. Italy, we pray for you! https://t.co/3mAYNKhIQC",[2]
768675173427916800,Death toll from massive quake in central Italy soars to 247: The death toll from a powerful quake in central ... https://t.co/DJ8o4XGSRk,[2]
768661242948956161,159 death tolls. Grabe ganon kalala yung earthquake sa Italy ,[2]
768674005662302208,Death toll in Italy quake rises to 247; hundreds injured and missing. ='[ #PrayForItaly &lt;3,[2]
768678848007319553,Huffington Post: Death toll from #ItalyEarthquake jumps to nearly 250 https://t.co/CR34RB5C8X : Death... https://t.co/GnCQc1YAvW #NewsInTweets,[2]
768634595084496897,"#BREAKING news 
Over 100 dead in #ItalyEarthquake 
https://t.co/j5IAaszUfV",[2]
768674802345259008,Death toll from Italian earthquake soars to 247 and is expected to rise further: The death toll in Italy's... https://t.co/Y2Le0xVzMj #dw,[2]
768668518363475968,"Death toll rises after devastating quake jostles central Italy, rescue efforts on: AMATRICE, Italy - The death... https://t.co/EMqHnVQQAW",[2]
768637527796293633,6.2 earthquake in Italy death count nearing 200. #prayforitaly,[2]
768682096898433024,"RT: @nytimesworld :Death toll from Italys earthquake rises to 247, the authorities say. Hundreds have been injured. https://t.co/b5uqzUXEw0",[2]
768647603101794304,Death tolls; Atleast 163 dead and 370 injured in Italy earthquake https://t.co/2IOPSr6Mbm,[2]
768682819778441216,"Italy earthquake leaves 247 dead; rescuers race to find survivors, via @CNN. The death toll is still rising... https://t.co/x65YtDk3cX",[2]
768663498528329728,The Latest: Fewer casualties likely in quake damaged hotel.. https://t.co/FcGAShmsyL https://t.co/jOWPFGChA8,[2]
768678659607695360,Breaking: Death toll from earthquake in central Italy rises to 247 people thousands injured,[2]
768675543457882112,The death toll from the Italian earthquake has now risen to 247 with 350 more left injured #CapitalReports https://t.co/rMiUDkERUe,[2]
768665509810188288,"No Filipino casualties in Italy quake, says government https://t.co/yc9huaiuWn | via @sunstaronline https://t.co/KP3GIC7xwN",[2]
768678617194856448,"RT ABC: JUST IN: Death toll climbs to 247 after 6.2-magnitude quake in central Italy, 368 injured. ... https://t.co/q2AKeBNQY5",[2]
768675721195753472,Death Toll Climbs to 247 Afte https://t.co/Y4ZpKvFTKS,[2]
768672400196116480,"Rescuers searched through the night for survivors following #earthquake in #Italy.170 people died , 468 were injured https://t.co/kF9bisQqZR",[2]
768644685866950656,"No Aussies killed, injured in Italy quakeSBS https://t.co/lUhxctiuxZ",[2]
768674359909031936,The Latest: Italian officials say quake death toll hits 247: Italian authorities say that the death toll from Wednesday's earthquake ...,[2]
768649340437004289,"Italy Earthquake Kills 159, Reduces Towns to Rubble: With 368 people injured, some critically, and an unknown... https://t.co/b55fJ7zMrn",[2]
768666966974341120,160 #people are #dead &amp; at least 368 #injured in #Italy's #earthquake &amp; #rescuers are still digging in. https://t.co/eAwkEIdWcJ,[2]
768638404489719808,Earthquake Death Toll Reaches 159 In Italy:  https://t.co/97OjI0uXqR,[2]
768679328376692736,NewsAlert: Death toll in Italy quake now 247 https://t.co/43aIZEDz6c,[2]
768669966593826817,"Death toll in Italian earthquake rises to 247, report several news agencies",[2]
768678472797388800,Over 100 killed in deadly Italy earthquake: About 120 people were killed and 368 injured in an earthquake tha... https://t.co/Yw72HBDIjT,[2]
768676993080692736,247 is at the moment the death toll of the earthquake the stroke Italy yesterday over 300 injured and thousands... https://t.co/1xSjSSFSfJ,[2]
768678479349092352,(Euronews):#Death toll in central #Italy quake rises to 247 : Death toll rises to at least 247 More than 360.. https://t.co/BSbq2UzVkD,[2]
768667850022219776,#BREAKING: Italy earthquake death toll reaches 247. RIP,[2]
768677957254586369,"Italy Earthquake Over 160 Dead, 370 Injured - https://t.co/tMlYOB8Cxm",[2]
768644704007294978,"MOAR HORRIBLE NEWS FOR #WOMEN, PROBS: At least 159 dead, 368 others hurt as strong earthquake rocks central Ita... https://t.co/uhw8AOmpB9",[2]
768678444611825664,"At least 247 killed, over 300 injured &amp; many others trapped under rubble as 6.2 magnitude #earthquake hits #Italy https://t.co/rihI9ek2BK",[2]
768677293539545088,Number Of Dead In Italy Earthquake Rises To 247: Official: The number of dead in the powerful earthquake in c... https://t.co/3zCf60bOsf,[2]
768659722702622720,"No Filipino casualties in Italy quake, says government: NO FILIPINO casualties have been reported so far in t... https://t.co/hFpahb0rtG",[2]
768671697545400320,Italy earthquake: 247 deaths https://t.co/yNYxzBlZhO,[2]
768676089258401792,Death toll in Italian earthquake expected to rise as rescue teams search beneath the rubble: Death toll rises... https://t.co/aldwhNylAn,[2]
768671383765209088,This is incredible that 250 now dead in Italy earthquake,[2]
768628671405957120,Updated #Italy #Ametrice #Earthquake M6.2 +150 Fatalities +300 Injured @CNN #sismo #temblor https://t.co/EYFk2ZIKPF https://t.co/0frlNAGGoS,[2]
768634352796332032,So glad that my relatives in Italy are safe from the earthquake! Unfortunately many are injured and some haven't been found yet,[2]
768678626044751872,"""Italy earthquake death toll rises to 247"" https://t.co/Zyc64ltSmS",[2]
768671658110574592,#ItalyEarthquake: 247 dead; rescuers racing against time: https://t.co/tHJpQEUYnf,[2]
768671462047698944,#BREAKING: Italy earthquake death toll climbs to at least 247: AFP (ANI),[2]
768678358825730048,"Death Toll Climbs to 247 After Earthquake in Central Italy, 368 Injured - ABC News - https://t.co/YJ9KN5MLGQ via @ABC",[2]
768685567932506112,Death toll: 247. #earthquake #PrayingForItaly #Amatrice #Accumoli,[2]
768723721028669441,Death Toll from Italy Quake Rises to Nearly 250 as Rescuers Work Through the Night: The death toll fro... https://t.co/rT2C2pWdA5 (Time),[2]
768686873929658368,"Quake rocks central Italy, 73 dead
https://t.co/obhfD1sHI5",[2]
768734361323642880,"ITALY EARTHQUAKE - Death toll from Italy earthquake rises to at least 247, many still missing: The death toll... https://t.co/yHxkrKod5R",[2]
768725909809627136,"Podrska italijanskom narodu,stradalom u strasnom zemljotresu..Support the Italian people injured in the earthquake https://t.co/k0LUI3z9NZ",[2]
768709055011446784,"TRAGIC:  Italy earthquake death toll raises to at least 247 people

At least 247 have been confirmed dead after... https://t.co/U4KkSAd5b5",[2]
768735466149416962,#BREAKINGNEWS #ITALY #EARTHQUAKE #DEATH TOLL CLIMBS TO 120 https://t.co/TbOJoKbILP,[2]
768735891644878848,"@MarkHayter1 thanks, we're all fine here, the quake occurred in the center of Italy. Such a terrible situation, so many casualties.",[2]
768724904485072896,Death toll in Italian M6.2 earthquake reaches 247: ....The death toll in a strong earthquake in... https://t.co/nrNFi5cD0I #Cyprus #news,[2]
768689730028507136,247 deaths in the earthquake #PrayingForItaly keep praying guys,[2]
768683167091875842,"#breakingnews After Earthquake in Italy, Half the Town No Longer Exists: Photo An injured man was rescued f... https://t.co/R7jlGSq8Ui",[2]
768684827147132928,The numebr of dead has risen to 240 after the #earthquake in Italy and at least 368 are injured https://t.co/m5EB79frJf,[2]
768726735487545344,"More than 247 people killed, Hundreds injured and missing
#EarthquakeInCentralitaly
only for strongest heart ::... https://t.co/R61Zt37D0F",[2]
768711837298851840,"No Ukrainians injured or killed as a result of #Italian #earthquak 
https://t.co/7rxwkbmUxh https://t.co/9Ad4BN0R9e",[2]
768716250717491200,So sad to hear of the Italian earthquake. Our thoughts are with the injured and families of. #ItalyEarthquake,[2]
768712302363160576,Italy death toll reaches 247 as rescue continues: The death toll from a devastating earthquake in central Italy rose sharply to almos...,[2]
768717648255258627,Earthquake: 247 dead and thousands displaced persons https://t.co/GRIZRbHjSt,[2]
768685431042953217,"Death toll in Italy earthquake rises to 247, civil protection agency says - AP: Death toll in Italy earthquake rises to 247, civil pr...",[2]
768705151532228608,#earthquake #ItalyEarthquake death toll: 247 #victims 264 hospelized injured people gov source says #BREAKING #BreakingNews,[2]
768716350290362368,"247 people have died, including many children in earthquake in central Italy+the number continues to rise.  Hundreds injured,many missing",[2]
768744566203768832,Earthquake in Italy: #267 dead and hundreds injured#.,[2]
768690047042322432,#UAE Embassy in Rome states that no UAE casualties among the victims of the earthquake that hit central #Italy. https://t.co/f6p4ovqP0Z,[2]
768705416847040512,"Italy Earthquake, did @BBCBreakfast just say that 274 dead?  Horrendous, just horrendous.",[2]
768738558295224320,"Italy quake toll rises to nearly 250 as rescuers struggle to find survivors:  
At least 368 injured people ha... https://t.co/gtVggiEh7A",[2]
768727024538116096,"BBC : RT bbcthree: Italian earthquake death toll rises to 247, with at least 368 injured. ... https://t.co/Jlmagzuii9) https://t.co/xbvBgI9O4j",[2]
768720233947246592,"Italy earthquake: death toll soars to 247 -  https://t.co/rQ20x3Te4p

The death toll from a powerful earthquake ... https://t.co/us4Ya0K0Mk",[2]
768687504241197056,"Italy earthquake death toll rises to 247,search for survivors continue",[2]
768704460033921024,Italy earthquake death tool raised to 247 | zipi https://t.co/3S5MwX59cm,[2]
768683851426258944,#VOWFMNEWS '159 people dead in Italy's 6.1 magnitude Earth quake' #TheMorningShakeUp,[2]
768687977405046784,"#terremoto
MT @ValerioDeC #Italy #Earthquake. Death toll rises to 247. Hundreds wounded &amp; many people still missing. https://t.co/rq0C3i9OzK",[2]
768685891707633664,BREAKING NEWS: Death toll from earthquake in Italy now at 247.,[2]
768716082379001856,Earthquake Italy: Incredible Tragedy  The 247 the dead https://t.co/TKFiqLHHPj,[2]
768726793020968960,ITALY EARTHQUAKE... Death Toll reaches 247... Devastating... https://t.co/qJtd5e4ora,[2]
768727342734831616,"@VeraSumanta a terrible earthquake, are 85 dead and I knew some of them",[2]
768714780173594624,Disastrous Earthquake in Italy caused more than 250 deaths and more than thousand injured #Prayingforitaly #ItalyEarthquake,[2]
768729157442338816,"So tragic, death toll rises to 249 in Italian earthquake",[2]
768709983764553728,Italy earthquake: Death toll rises to 247; Sushma Swaraj says no Indian casualty - News Nation:... https://t.co/piJpcfDqxT @NewsNationTV,[2]
768708141261459456,NEWS: 247 people have died and more than 350 injured after earthquake in central Italy. #ItalyEarthquake,[2]
768730494846570496,"#earthquake #centralItaly Nearly 250deaths,+2500
IDPs,hundreds injured,many unaccounted4.Enormous sadness.Amazing ppl conducting rescue ops",[2]
