idx,tweets,labels
593449625522016256,"VHP to rebuild houses, shrines damaged in Nepal earthquake - The Economic Times http://t.co/4PRZpcGKwy",[6]
593452475740327936,Nepal earthquake: fears grow over fate of thousands near epicentre Villagers plead for food after an aid... http://t.co/HnBI9aHB6E,[1]
593454311083876352,#Nepal #earthquake Help out! Give to Nepal Relief Fund - #donate for Food and Water http://t.co/p61KNiTp5x.,[1]
593454375097344000,Willing to help us Nepal earthquake victims then contact me. I'm not asking for fund we need here tents and blankets 9851061866 #NepalQuake,[1]
593454749074100224,#Indian health teams provide urgent medical aid to the survivors of #earthquake in #Nepal . #NepalEarthquake,[2]
593460585024475136,Nepal Earthquake: IDPG Shelter Location in Kathmandu | Nepal Information Platform: http://t.co/c1ZJPnYEz2,[4]
593461448497500162,"@KP24 Plz shout for help to the earthquake victims of Nepal. We need TENTS, lotts of TENTS. Homes demolished. Under empty sky as it rains",[1]
593463245685575681,"@ShaneWarne Plz shout for help to the earthquake victims of Nepal. Need TENTS, lotts of TENTS. Homes demolished. Under empty sky as it rains",[1]
593464777290166274,"http://t.co/Ic0SBDseLQ : Nepal earthquake: Death toll crosses 5000; shortage of food, medicine, shelter  Zee News ",[3]
593471359457583104,"VHP to rebuild houses, shrines damaged in Nepal earthquake - The Economic Times http://t.co/4PRZpcGKwy",[6]
593476510469730305,"Bath charity raises 10,000 in 3 days for Nepal earthquake relief fund @gannepal #NepalQuake http://t.co/dNKQLcA5jw http://t.co/ujKxhyMF8h",[5]
593479814167822336,"Nepal Earthquake Day 5: Rescue teams reach Dhading and Gorkha, as death toll crosses 5,200: http://t.co/YcD1xncp5l",[5]
593481081422217217,"As Nepal reels from its devastating earthquake, India is sending in relief by air and road http://t.co/FqRRntA0kq http://t.co/PRPIe5MoWL",[5]
593482529866407936,A Indian Air Force helicopter flies with relief material to be droped at earthquake affected areas in https://t.co/1mzBaV7M7s,[5]
593484948889280512,"If you are a doctor interested to help in Nepal, contact us today at helpnepal@curofy.com #Nepal #HelpNepal #Earthquake #NepalQuakeRelief",[3]
593485449827635201,"Houses damaged by the earthquake are seen in Larpak village, in northern-central Gorkha district in https://t.co/pnuNUYfiUU",[6]
593486112980606976,"Damaged roads are seen after an earthquake on the outskirts of Kathmandu. @afpphoto 
#Nepal https://t.co/m9cyeSOPD3",[6]
593488742368813057,"8mn affected by #earthquake  , 1.4mn in need of food ! @UN",[1]
593490208475209728,"Nepal women's groups need funds for shelter, sanitation, food, pregnant &amp; lactating mothers. Give now: http://t.co/G9Z9yukYq3  #earthquake",[1]
593490546288664578,"The Brahma Kumaris team in Varanasi organized a blood donation camp to support the victims of Nepal #earthquake. 
#omshanti #worldpeace",[5]
593502298401153026,The Volunteer Medical Team is helping at the District hospital where most Earthquake victims are being... http://t.co/3EfhbgiB1c,[2]
593503999673765888,"Need half millions long lasting tent to support earthquake victims.
http://t.co/rLtuaG0UoY",[1]
593522221768802304,At Darbhanga Medical collage hospital ..assured best of help to Earthquake victims http://t.co/lQsit3dmzx,[2]
593523465195360256,Nepal earthquake: Chinese medical team treat hundreds of injured @CCTVNEWS http://t.co/k2W3bO4x8N http://t.co/FIpaC1Kujk,[2]
593561919451070464,State to send another relief truck with food items to Kathmandu: For the injured and other earthquake affected http://t.co/EZtkFokBvd,[0]
593563208989835264,"Nepal earthquake: British aid teams arrive: UK support for stricken country includes trauma teams, shelter kits, solar lanterns and s...","[0, 2, 5]"
593590429670514688,Google News :  Nepal earthquake: Homeless urgently need tents; death toll above 5200 - CNN http://t.co/DzQNyzq9yt,[1]
593597730829701120,"Nepal earthquake: Homeless urgently need tents; Death toll above 5,200: Kathmandu, Nepal: Half a million tents... http://t.co/vsJEbFlxVo",[1]
593598254467719168,"Nepal earthquake: Homeless urgently need tents; Death toll above 5,200
Read More &gt;&gt;... http://t.co/42B4VaQ9rO",[1]
593603982410514432,"Nepal earthquake: A desperate need for tents, shelter - http://t.co/eDnNeDpTtD http://t.co/7APxjplYBk | http://t.co/l1n0lAnjQV #AllTheNews",[1]
593604036487708673,Nepal earthquake: huge cracks appear in road http://t.co/bayARjcT3U #nepal,[6]
593608399142551552,Help needed at Golmadi Bhaktapur... contact 9841133770 Anish Duwal ... #earthquake #help ... no relief reached yet...,[4]
593615962714349568,"RC Himalayan Patan distributed Piyus to Harisiddhi, Siddhipur, Lamatar, Lubu. #earthquake","[4, 5]"
593625799476940800,MAITRI Nepal Earthquake relief: 5 tents set up yesterday for 35 families.. the focus will be to provide basic relief to these.. (1),[0]
593626406040502272,"i along with my team can buy and pass the food, medical or tents needed for the earthquake victims. Below r the... http://t.co/Xka6w9Pvmb",[0]
593628736408440832,Bhaktapur Hazama Road fully destroyed  Earthquake in Nepal http://t.co/LzzNqeq2kk,[6]
593629757482344451,Yoga guru Baba Ramdevs health awareness camp has become a relief camp to serve those affected by the earthquake.... http://t.co/n2uVESSQYd,[0]
593635482841567232,Sewa Bharati Appeals for Nepal EarthQuake Victims http://t.co/4aFmJrUw6y SB Varanasi will be sending 'Relief Material' &amp; Medical Help.,"[0, 2]"
593640164364132353,Nepal earthquake: volunteers rescue elderly woman from rubble in Bhaktapur - video Volunteers dig an elderly... http://t.co/epottLTT5O,[5]
593643207159713792,kalanki (malpot ground...cottage tent....) #nepal #earthquake #NepalEarthquake  more tent &amp; drinking water #help,[1]
593645614224793600,#Nepal: CARE emergency teams now travelling on foot to reach people in remote areas near Gorkha - roads destroyed by #earthquake.,[6]
593647037628854273,"We need tents, dry foodstuffs, bottled water, blankets, medicine for nepal earthquake victims
raincoats, rainboots for rescuers.","[1, 3]"
593647654808080384,The government has established the #Bhutan4Nepal# control room to coordinate fund-raising and relief efforts for Nepal earthquake disaster.,[5]
593652256051843072,Durbar square after earthquake http://t.co/yCbgV7S3px,[6]
593655331189698560,#Nepal earthquake: Singapore's #RSAF C130 aircraft landed in Kathmandu carrying medical supplies,[2]
593657997684903937,Immediate Relief for Nepal #Earthquake Survivors @NepalRelieffund Relief Fund - Food and Water http://t.co/p61KNiTp5x,[0]
593658831122530304,Scripps Medical Response Team heading to Nepal to aid earthquake victims http://t.co/L4sdFUmwMn @ScrippsHealth http://t.co/nZtkgMvALw,[2]
593660153938870272,#DONATE @NepalRelieffund Relief Fund - need Food and Water for Earthquake Survivors http://t.co/p61KNiTp5x,[1]
593661809468448768,"need food, water, tent  for Nepal Earthquake Survivors @NepalRelieffund  http://t.co/p61KNiTp5x http://t.co/C1QDZnWYry",[1]
593662170170175488,"help to give food, water and tent for Earthquake Survivors Give to Nepal Relief Fund - for Food and Water http://t.co/p61KNiTp5x.",[1]
593663355677646848,"The Dharahara Tower, built in 1832, is one architectural loss caused by the Nepal earthquake http://t.co/thOr5diLuz http://t.co/skeULaayAm",[6]
593670209472442368,Many UNESCO World Heritage Sites have been unfortunately destroyed by the earthquake! http://t.co/NBbaFhYTHz,[6]
593670491178541057,Vishwa Hindu Parishad urges mutts to adopt and restore temples destroyed in Nepal earthquake http://t.co/sSokRPZ8lU,[6]
593672821076668416,Water bottles and medical materials being stored in our store. They will be distributed to the several earthquake affected sites.,"[0, 2]"
593672911321485312,"We heartily appreciate your contribution towards our earthquake relief fund.
We urgently require 10000 Pcs Tents,... http://t.co/6oaGlWlCjK",[1]
593673983276523521,Skype responds to Nepal earthquake by offering free calls to landlines and mobiles. Where are others? Snapdeal... http://t.co/42lGBnx61B,[0]
593674415721742337,TOI: Vishwa Hindu Parishad urges mutts to adopt and restore temples destroyed in Nepal earthquake: Praveen Tog... http://t.co/6JIvNDjb3M,[6]
593675903718264832,"RT airnewsalerts: #MadhyaPradesh government decides to send 1500 tents for the earthquake victims of Nepal : CMMadhyaPradesh 
#NepalEarthqu",[0]
593676231670763521,Avoid passing by dasharath stadium in kathmandu. Overhanging the road and has cracks on its side. #earthquake #nepal,[6]
593676794659610625,"600,000 homes are destroyed/damaged #NepalEarthquakehttp://www.funddreamsindia.com/campaign/nepal-earthquake-survivors-need-our-help/275/",[6]
593678197448781825,Damage to Gaurishankar &amp; Byasrishi House in Budhanilkantha School. Pic from FB.  #earthquake cc: @maksterx #bnks http://t.co/X1AcXKzMgp,[6]
593679659662868480,"http://t.co/pPSt9Kku85 waves for water just landed - simple low tech water filtration, perfect for #nepal #earthquake relief.",[0]
593680413379268608,"Earthquake victim of Nepal need food, cloths, shelter not bible. Please stop this stupid relief work.",[1]
593685210903945216,Donate for Earthquake Survivors Give to Nepal Relief Fund-for Food and Water need urgent http://t.co/QRRfuqMdbT funds on #indiegogolife,[1]
593691795365691394,Doctors &amp; Nurses At Work On Treatment of #earthquake victims. http://t.co/KBZXLuJPbx,[2]
593692297927086080,Tents from #Kailash #Mansarovar Tour and foods donated to Nepal earthquake victims. Support expect from everywhere. #HelpNepal,[0]
593693840206266368,"#MadhyaPradesh government decides to send 1500 tents for the earthquake victims of Nepal : @CMMadhyaPradesh 
#NepalEarthquake","[0, 5]"
593697911294267392,got electricity yesterday. cable and internet is still not working. earthquake tremors continue,"[1, 6]"
593699814921138176,"Dhulikhel Nepal
Distribution of relief materials to the earthquake victim of dhulikhel municipality ward no. 1... http://t.co/6UJGMvyuaS",[4]
593700943977254912,"Volunteer aid workers, doctors and nurses are in Nepal, helping earthquake victims. #9News http://t.co/rH4sWChH2S","[0, 2]"
593703617497935873,"#MSGHelpEarthquakeVictims 
Nepal earthquake: Homeless urgently need tents; death toll above 5,500 http://t.co/9xMrgkkbPX",[1]
593706899293343744,Lalitpur in kathmandu . Earthquake destroyed the old temples. http://t.co/mgjnBvceNa,[6]
593712885525655552,"Nepal earthquake tragedy exposes Soul Vultures. Idiots, they need food, shelter and Docs. Not Bible!     
http://t.co/Vu9yR7xSyv",[1]
593715088348971008,"People are in need for tents everywhere, we are failing to meet their demands #frustrating# nepal earthquake #scatteredreliefwork",[1]
593716049373069313,Any places to buy tents and blankets? We want to buy them. #nepal #earthquake,[1]
593719759482462208,"500+ Volunteers Available with merojob : 9801038993,9802075540 | Nepal Earthquake 2015 http://t.co/Szmffth3UV via @sparrowsms_help",[0]
593720953949048832,WOREC and NAWHRD team are mobilized to Kavre and Bhaktapur districts to provide relief to the earthquake victims and survivors.,[5]
593723223755214848,"Treated and distributed necessary medicines to almost 300 people in the earthquake affected areas of Luvu , Siddhipur and Harisiddhi","[2, 4]"
593725689976655872,"ISKCON Nepal sets Medical camps, Rescue teams and Food for life to assist earthquake victims: http://t.co/rLWrgGhc3S via @YouTube","[0, 2]"
593726830189809664,#Nepal Earthquake Survivors need your help. Help out! Give to Nepal Relief Fund - for Food and Water need urgent http://t.co/p61KNiTp5x.,[1]
593731671658090497,"Nepal Earthquake Relief Update:

The Art of Living volunteers continue offering food and medical supplies and... http://t.co/0qLf3DEqLz","[0, 2]"
593734020069920768,"In the middle of the city, a whole street has been destroyed by the earthquake. 100 people camping but non relief yet http://t.co/QXZLGRnSVC",[6]
593734296860495873,After earthquake didn't able to connect  Internet didn't work mobile network  so couldn't update  any news I very... http://t.co/eUI0ImJAET,[6]
593743633347530752,"need #food,#water,#tent and #medicine for Nepal earthquake survivors.Give to Nepal Relief Fund -  http://t.co/p61KNiTp5x.","[1, 3]"
593743966052442112,"Distributing Drinking water free to Earthquake Victims..... 
Its free of cost plz contact for water...
Sanjay... http://t.co/L1K9GvpiNI",[0]
593745793418334210,homeless earthquake survivors need your support.Give to Nepal Relief Fund-for Food and Water http://t.co/p61KNiTp5x. http://t.co/mPHemF9pcx,[1]
593747615298162688,"Nepal &amp; North India Earthquake Relief
Camp at Kikar wala chowk, Arya Samaj Rd.
Contact on: 9015532112, 8860802656 http://t.co/6BdWrfy5yn",[0]
593754597589708800,#youtube Temporary medical camps set up - Nepal Earthquake 2015 http://t.co/eE16iPYgPF p #timesnow,"[0, 2]"
593757152524652545,"Distribution of relief material by AAP Gorakhpur volunteers at a relief camp for Earthquake victims.
#AAPcares http://t.co/moT7F6id13","[0, 5]"
593762597201018880,"Nepal earthquake: Urgent need for water, sanitation and food: http://t.co/FaHeNMXMgC",[1]
593763072440868865,Nepal earthquake: India rushes over 8 thousand tents to disaster-struck Nepal | Latest News &amp;... http://t.co/lQgsLWR92C,[0]
593769438882717696,Nepal earthquake: volunteers rescue elderly woman from rubble in Bhaktapur - video http://t.co/EQME9CUueE,[5]
593779418268442626,"Delhi Govt to send food packets, drinking water to Nepal. #Earthquake http://t.co/5QWoNOkVQq",[0]
593779425373597696,"Donate For Nepal and India: SEED,an NGO, providing humanitarian assistance to Earthquake victims. More@ -:http://t.co/8L0zwuBvMW",[5]
593779898650505216,"#Artofliving #Nepal #Earthquake #Relief from #Siliguri

Our first consigment of Chidwa and Water was distributed to needy families","[0, 4, 5]"
593783136238104576,UNICEF is mobilizing emergency supplies to Nepal for rapid distribution to areas hit by most deadly earthquake in 80 years.@NewIndianXpress,[5]
593783416333717504,"at bharatpur hospital ...really all the earthquake victims are well treated with food, clothes, mats, medicines, etc #Earthquake #Nepalquake","[0, 2, 4]"
593787287516745728,Goonj in association with HYSEA hyderabad is organising  a rescue effort for the earthquake relief victims in Nepal. Please donate.,[5]
